"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"account_assoc_100","Dotación fundacional","100","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_assoc","False"
"account_assoc_1030","Fundadores, parte no desembolsada en fundaciones","1030","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_assoc","False"
"account_assoc_1034","Asociados, parte no desembolsada en asociaciones","1034","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_assoc","False"
"account_assoc_1040","Fundadores, por aportaciones no dinerarias pendientes, en fundaciones","1040","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_assoc","False"
"account_assoc_1044","Asociados, por aportaciones no dinerarias pendientes, en asociaciones","1044","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_assoc","False"
"account_assoc_120","Remanente","120","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_assoc","False"
"account_assoc_121","Resultados negativos de ejercicios anteriores","121","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_assoc","False"
"account_assoc_129","Resultado del ejercicio","129","account.data_unaffected_earnings","l10n_es.account_chart_template_assoc","False"
"account_assoc_1300","Subvenciones del Estado","1300","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_assoc","False"
"account_assoc_1301","Subvenciones de otras Administraciones Públicas","1301","account.data_account_type_equity","l10n_es.account_chart_template_assoc","False"
"account_assoc_1320","Otras subvenciones","1320","account.data_account_type_non_current_liabilities","l10n_es.account_chart_template_assoc","False"
"account_assoc_1321","Otras donaciones y legados","1321","account.data_account_type_equity","l10n_es.account_chart_template_assoc","False"
"account_assoc_207","Derechos sobre activos cedidos en uso","207","account.data_account_type_fixed_assets","l10n_es.account_chart_template_assoc","False"
"account_assoc_2400","Monumentos","2400","account.data_account_type_fixed_assets","l10n_es.account_chart_template_assoc","False"
"account_assoc_2401","Jardines históricos","2401","account.data_account_type_fixed_assets","l10n_es.account_chart_template_assoc","False"
"account_assoc_2402","Conjuntos históricos","2402","account.data_account_type_fixed_assets","l10n_es.account_chart_template_assoc","False"
"account_assoc_2403","Sitios históricos","2403","account.data_account_type_fixed_assets","l10n_es.account_chart_template_assoc","False"
"account_assoc_2404","Zonas arqueológicas","2404","account.data_account_type_fixed_assets","l10n_es.account_chart_template_assoc","False"
"account_assoc_2490","Anticipos sobre bienes inmuebles del Patrimonio Histórico","2490","account.data_account_type_fixed_assets","l10n_es.account_chart_template_assoc","False"
"account_assoc_2491","Anticipos sobre archivos del Patrimonio Histórico","2491","account.data_account_type_fixed_assets","l10n_es.account_chart_template_assoc","False"
"account_assoc_2492","Anticipos sobre bibliotecas del Patrimonio Histórico","2492","account.data_account_type_fixed_assets","l10n_es.account_chart_template_assoc","False"
